index,ecg
5626,-0.18
5627,-0.155
5628,-0.17
5629,-0.125
5630,-0.145
5631,-0.105
5632,-0.105
5633,-0.08
5634,-0.075
5635,-0.045
5636,-0.035
5637,0.0
5638,0.02
5639,0.06
5640,0.07
5641,0.13
5642,0.16
5643,0.205
5644,0.24
5645,0.255
5646,0.235
5647,0.25
5648,0.255
5649,0.245
5650,0.215
5651,0.155
5652,0.115
5653,0.06
5654,0.035
5655,0.01
5656,-0.02
5657,0.0
5658,-0.025
5659,-0.01
5660,-0.005
5661,-0.015
5662,0.0
5663,-0.005
5664,0.0
5665,-0.02
5666,-0.03
5667,-0.03
5668,-0.035
5669,-0.045
5670,-0.06
5671,-0.06
5672,-0.06
5673,-0.06
5674,-0.08
5675,-0.07
5676,-0.08
5677,-0.085
5678,-0.065
5679,-0.1
5680,-0.115
5681,-0.09
5682,-0.095
5683,-0.095
5684,-0.09
5685,-0.105
5686,-0.09
5687,-0.095
5688,-0.1
5689,-0.11
5690,-0.09
5691,-0.03
5692,0.0
5693,0.035
5694,0.05
5695,0.185
5696,0.15
5697,0.045
5698,-0.02
5699,-0.025
5700,-0.115
5701,-0.195
5702,-0.19
5703,-0.195
5704,-0.19
5705,-0.255
5706,0.045
5707,0.795
5708,1.46
5709,0.92
5710,-0.26
5711,-0.775
5712,-0.605
5713,-0.31
5714,-0.17
5715,-0.16
5716,-0.155
5717,-0.14
5718,-0.135
5719,-0.11
5720,-0.12
5721,-0.08
5722,-0.075
5723,-0.045
5724,-0.025
5725,0.0
5726,0.025
5727,0.06
5728,0.09
5729,0.125
5730,0.165
5731,0.21
5732,0.23
5733,0.245
5734,0.275
5735,0.27
5736,0.255
5737,0.235
5738,0.21
5739,0.145
5740,0.11
5741,0.065
5742,0.02
5743,0.0
5744,-0.005
5745,-0.03
5746,-0.045
5747,-0.035
5748,-0.025
5749,-0.015
5750,-0.03
5751,-0.02
5752,-0.025
5753,-0.025
5754,-0.03
5755,-0.04
5756,-0.045
5757,-0.05
5758,-0.055
5759,-0.06
5760,-0.06
5761,-0.06
5762,-0.09
5763,-0.095
5764,-0.075
5765,-0.09
5766,-0.09
5767,-0.09
5768,-0.09
5769,-0.085
5770,-0.095
5771,-0.11
5772,-0.095
5773,-0.115
5774,-0.105
5775,-0.105
5776,-0.1
5777,-0.095
5778,-0.095
5779,-0.04
5780,0.01
5781,0.01
5782,0.065
5783,0.17
5784,0.11
5785,0.02
5786,-0.03
5787,-0.05
5788,-0.15
5789,-0.215
5790,-0.21
5791,-0.21
5792,-0.205
5793,-0.26
5794,0.015
5795,0.75
5796,1.475
5797,1.04
5798,-0.26
5799,-0.77
5800,-0.535
5801,-0.26
5802,-0.175
5803,-0.175
5804,-0.15
5805,-0.145
5806,-0.14
5807,-0.135
5808,-0.11
5809,-0.09
5810,-0.065
5811,-0.045
5812,-0.03
5813,0.0
5814,0.015
5815,0.05
5816,0.09
5817,0.12
5818,0.165
5819,0.2
5820,0.22
5821,0.25
5822,0.27
5823,0.265
5824,0.27
5825,0.255
5826,0.225
5827,0.18
5828,0.13
5829,0.075
5830,0.045
5831,0.02
5832,0.0
5833,0.0
5834,-0.005
5835,-0.02
5836,0.0
5837,0.0
5838,0.0
5839,-0.005
5840,0.0
5841,-0.015
5842,-0.01
5843,-0.01
5844,-0.03
5845,-0.035
5846,-0.045
5847,-0.045
5848,-0.045
5849,-0.055
5850,-0.065
5851,-0.07
5852,-0.085
5853,-0.075
5854,-0.08
5855,-0.08
5856,-0.085
5857,-0.095
5858,-0.08
5859,-0.085
5860,-0.09
5861,-0.11
5862,-0.07
5863,-0.09
5864,-0.095
5865,-0.1
5866,-0.095
5867,-0.105
5868,-0.07
5869,-0.09
5870,-0.085
5871,-0.065
5872,-0.03
5873,0.05
5874,0.025
5875,0.105
5876,0.175
5877,0.11
5878,0.025
5879,-0.04
5880,-0.035
5881,-0.16
5882,-0.175
5883,-0.185
5884,-0.17
5885,-0.195
5886,-0.23
5887,0.13
5888,0.995
5889,1.62
5890,0.47
5891,-0.485
5892,-0.715
5893,-0.495
5894,-0.21
5895,-0.175
5896,-0.15
5897,-0.145
5898,-0.125
5899,-0.125
5900,-0.115
5901,-0.11
5902,-0.08
5903,-0.07
5904,-0.025
5905,-0.03
5906,0.015
5907,0.015
5908,0.065
5909,0.09
5910,0.13
5911,0.175
5912,0.205
5913,0.225
5914,0.25
5915,0.26
5916,0.27
5917,0.275
5918,0.25
5919,0.215
5920,0.16
5921,0.105
5922,0.08
5923,0.035
5924,0.005
5925,0.0
5926,-0.01
5927,-0.005
5928,-0.01
5929,-0.01
5930,-0.015
5931,-0.005
5932,0.005
5933,-0.005
5934,-0.005
5935,0.0
5936,-0.015
5937,-0.03
5938,-0.025
5939,-0.04
5940,-0.025
5941,-0.06
5942,-0.05
5943,-0.06
5944,-0.05
5945,-0.065
5946,-0.07
5947,-0.08
5948,-0.075
5949,-0.095
5950,-0.075
5951,-0.08
5952,-0.075
5953,-0.1
5954,-0.075
5955,-0.085
5956,-0.085
5957,-0.115
5958,-0.08
5959,-0.09
5960,-0.11
5961,-0.05
5962,0.0
5963,0.01
5964,0.04
5965,0.135
5966,0.14
5967,0.075
5968,-0.005
5969,-0.03
5970,-0.075
5971,-0.175
5972,-0.185
5973,-0.215
5974,-0.18
5975,-0.235
5976,-0.135
5977,0.325
5978,1.18
5979,1.595
5980,0.05
5981,-0.73
5982,-0.705
5983,-0.45
5984,-0.185
5985,-0.21
5986,-0.155
5987,-0.145
5988,-0.125
5989,-0.155
5990,-0.105
5991,-0.105
5992,-0.08
5993,-0.07
5994,-0.01
5995,-0.03
5996,0.015
5997,0.04
5998,0.07
5999,0.09
